timestamp,nt_circular,tai_lam,period,slot
2025-01-31 23:00:00,3605,179,before,na
2025-02-01 00:00:00,25117,1143,before,na
2025-02-01 01:00:00,16025,731,before,na
2025-02-01 02:00:00,13324,535,before,na
2025-02-01 03:00:00,12472,598,before,na
2025-02-01 04:00:00,9240,415,before,na
2025-02-01 05:00:00,12363,531,before,na
2025-02-01 06:00:00,16787,755,before,na
2025-02-01 07:00:00,18364,845,before,na
2025-02-01 08:00:00,27867,1206,before,peak
2025-02-01 09:00:00,33064,1664,before,peak
2025-02-01 10:00:00,47493,2326,before,na
2025-02-01 11:00:00,38072,1817,before,na
2025-02-01 12:00:00,44289,2117,before,na
2025-02-01 13:00:00,57450,2589,before,na
2025-02-01 14:00:00,45960,1835,before,na
2025-02-01 15:00:00,43869,1791,before,na
2025-02-01 16:00:00,52058,2364,before,na
2025-02-01 17:00:00,53313,2379,before,na
2025-02-01 18:00:00,49120,2055,before,peak
2025-02-01 19:00:00,29955,1323,before,peak
2025-02-01 20:00:00,32410,1356,before,na
2025-02-01 21:00:00,45514,1966,before,na
2025-02-01 22:00:00,40789,1803,before,na
2025-02-01 23:00:00,39107,1750,before,na
2025-02-02 00:00:00,20531,890,before,na
2025-02-02 01:00:00,15620,687,before,na
2025-02-02 02:00:00,13158,549,before,na
2025-02-02 03:00:00,11817,510,before,na
2025-02-02 04:00:00,10372,371,before,na
2025-02-02 05:00:00,11497,375,before,na
2025-02-02 06:00:00,14169,592,before,na
2025-02-02 07:00:00,18207,750,before,na
2025-02-02 08:00:00,24431,1128,before,peak
2025-02-02 09:00:00,25527,1108,before,peak
2025-02-02 10:00:00,22686,1089,before,na
2025-02-02 11:00:00,39089,1794,before,na
2025-02-02 12:00:00,43342,2111,before,na
2025-02-02 13:00:00,28914,1297,before,na
2025-02-02 14:00:00,28450,1219,before,na
2025-02-02 15:00:00,41985,1722,before,na
2025-02-02 16:00:00,43085,1734,before,na
2025-02-02 17:00:00,42342,1887,before,na
2025-02-02 18:00:00,43357,1692,before,peak
2025-02-02 19:00:00,30103,1120,before,peak
2025-02-02 20:00:00,43406,1857,before,na
2025-02-02 21:00:00,57821,2418,before,na
2025-02-02 22:00:00,46354,2034,before,na
2025-02-02 23:00:00,35548,1500,before,na
2025-02-03 00:00:00,21182,953,before,na
2025-02-03 01:00:00,13434,573,before,na
2025-02-03 02:00:00,10222,448,before,na
2025-02-03 03:00:00,5837,236,before,na
2025-02-03 04:00:00,6665,255,before,na
2025-02-03 05:00:00,9931,366,before,na
2025-02-03 06:00:00,28231,877,before,na
2025-02-03 07:00:00,49008,2342,before,na
2025-02-03 08:00:00,55124,2176,before,peak
2025-02-03 09:00:00,58986,2922,before,peak
2025-02-03 10:00:00,69908,3145,before,na
2025-02-03 11:00:00,62225,2907,before,na
2025-02-03 12:00:00,47643,1973,before,na
2025-02-03 13:00:00,55464,2296,before,na
2025-02-03 14:00:00,60094,2359,before,na
2025-02-03 15:00:00,73387,3171,before,na
2025-02-03 16:00:00,65851,2442,before,na
2025-02-03 17:00:00,73017,2496,before,na
2025-02-03 18:00:00,66758,2451,before,peak
2025-02-03 19:00:00,52027,1551,before,peak
2025-02-03 20:00:00,29250,1172,before,na
2025-02-03 21:00:00,41372,1596,before,na
2025-02-03 22:00:00,47684,1904,before,na
2025-02-03 23:00:00,30988,1237,before,na
2025-02-04 00:00:00,19411,747,before,na
2025-02-04 01:00:00,14462,518,before,na
2025-02-04 02:00:00,9629,335,before,na
2025-02-04 03:00:00,8402,259,before,na
2025-02-04 04:00:00,9843,374,before,na
2025-02-04 05:00:00,11819,467,before,na
2025-02-04 06:00:00,25381,1045,before,na
2025-02-04 07:00:00,52623,2545,before,na
2025-02-04 08:00:00,64222,2972,before,peak
2025-02-04 09:00:00,88423,4244,before,peak
2025-02-04 10:00:00,70209,2767,before,na
2025-02-04 11:00:00,72429,3134,before,na
2025-02-04 12:00:00,80318,3416,before,na
2025-02-04 13:00:00,76920,3293,before,na
2025-02-04 14:00:00,79327,3480,before,na
2025-02-04 15:00:00,84631,3630,before,na
2025-02-04 16:00:00,76470,3435,before,na
2025-02-04 17:00:00,61059,2666,before,na
2025-02-04 18:00:00,67629,2401,before,peak
2025-02-04 19:00:00,42884,1392,before,peak
2025-02-04 20:00:00,34288,1147,before,na
2025-02-04 21:00:00,53051,1730,before,na
2025-02-04 22:00:00,46993,1390,before,na
2025-02-04 23:00:00,37763,1481,before,na
2025-02-05 00:00:00,25165,1013,before,na
2025-02-05 01:00:00,13673,553,before,na
2025-02-05 02:00:00,8347,327,before,na
2025-02-05 03:00:00,10392,396,before,na
2025-02-05 04:00:00,8642,369,before,na
2025-02-05 05:00:00,12425,473,before,na
2025-02-05 06:00:00,35946,1418,before,na
2025-02-05 07:00:00,80302,3232,before,na
2025-02-05 08:00:00,74971,3176,before,peak
2025-02-05 09:00:00,78460,3286,before,peak
2025-02-05 10:00:00,76356,3148,before,na
2025-02-05 11:00:00,87078,3642,before,na
2025-02-05 12:00:00,64746,2658,before,na
2025-02-05 13:00:00,73562,3080,before,na
2025-02-05 14:00:00,84962,3677,before,na
2025-02-05 15:00:00,68839,3038,before,na
2025-02-05 16:00:00,72936,3258,before,na
2025-02-05 17:00:00,90702,3705,before,na
2025-02-05 18:00:00,85731,3191,before,peak
2025-02-05 19:00:00,53058,2096,before,peak
2025-02-05 20:00:00,38491,1305,before,na
2025-02-05 21:00:00,40116,736,before,na
2025-02-05 22:00:00,43751,1109,before,na
2025-02-05 23:00:00,34944,893,before,na
2025-02-06 00:00:00,23137,841,before,na
2025-02-06 01:00:00,16180,644,before,na
2025-02-06 02:00:00,12601,508,before,na
2025-02-06 03:00:00,9688,408,before,na
2025-02-06 04:00:00,7772,326,before,na
2025-02-06 05:00:00,13935,484,before,na
2025-02-06 06:00:00,33000,1383,before,na
2025-02-06 07:00:00,60984,2513,before,na
2025-02-06 08:00:00,97886,4313,before,peak
2025-02-06 09:00:00,99427,4549,before,peak
2025-02-06 10:00:00,93105,4274,before,na
2025-02-06 11:00:00,86816,3814,before,na
2025-02-06 12:00:00,71619,3120,before,na
2025-02-06 13:00:00,67021,2968,before,na
2025-02-06 14:00:00,67866,2978,before,na
2025-02-06 15:00:00,70071,3015,before,na
2025-02-06 16:00:00,92689,4072,before,na
2025-02-06 17:00:00,92474,3923,before,na
2025-02-06 18:00:00,81892,3457,before,peak
2025-02-06 19:00:00,42153,1636,before,peak
2025-02-06 20:00:00,41356,1497,before,na
2025-02-06 21:00:00,46397,1378,before,na
2025-02-06 22:00:00,39105,1384,before,na
2025-02-06 23:00:00,24362,949,before,na
2025-02-07 00:00:00,26611,1074,before,na
2025-02-07 01:00:00,14144,529,before,na
2025-02-07 02:00:00,11728,468,before,na
2025-02-07 03:00:00,9156,342,before,na
2025-02-07 04:00:00,9311,372,before,na
2025-02-07 05:00:00,13730,534,before,na
2025-02-07 06:00:00,35898,1472,before,na
2025-02-07 07:00:00,82161,3849,before,na
2025-02-07 08:00:00,116480,5485,before,peak
2025-02-07 09:00:00,128630,5702,before,peak
2025-02-07 10:00:00,92230,3864,before,na
2025-02-07 11:00:00,95451,4038,before,na
2025-02-07 12:00:00,63730,2679,before,na
2025-02-07 13:00:00,83832,3552,before,na
2025-02-07 14:00:00,99794,4525,before,na
2025-02-07 15:00:00,86561,4022,before,na
2025-02-07 16:00:00,75812,3447,before,na
2025-02-07 17:00:00,98599,4144,before,na
2025-02-07 18:00:00,98973,3695,before,peak
2025-02-07 19:00:00,66300,2494,before,peak
2025-02-07 20:00:00,49767,1892,before,na
2025-02-07 21:00:00,43936,1629,before,na
2025-02-07 22:00:00,48667,2001,before,na
2025-02-07 23:00:00,37887,1345,before,na
2025-02-08 00:00:00,30108,1070,before,na
2025-02-08 01:00:00,14016,485,before,na
2025-02-08 02:00:00,10287,302,before,na
2025-02-08 03:00:00,13127,495,before,na
2025-02-08 04:00:00,9411,403,before,na
2025-02-08 05:00:00,10524,444,before,na
2025-02-08 06:00:00,28275,1229,before,na
2025-02-08 07:00:00,48288,2258,before,na
2025-02-08 08:00:00,68908,3405,before,peak
2025-02-08 09:00:00,101477,4594,before,peak
2025-02-08 10:00:00,98113,3924,before,na
2025-02-08 11:00:00,76400,3540,before,na
2025-02-08 12:00:00,86736,4015,before,na
2025-02-08 13:00:00,73055,3381,before,na
2025-02-08 14:00:00,84894,3915,before,na
2025-02-08 15:00:00,75678,3441,before,na
2025-02-08 16:00:00,56169,2541,before,na
2025-02-08 17:00:00,90748,4113,before,na
2025-02-08 18:00:00,99278,4218,before,peak
2025-02-08 19:00:00,57531,2260,before,peak
2025-02-08 20:00:00,40729,1647,before,na
2025-02-08 21:00:00,60334,2576,before,na
2025-02-08 22:00:00,55502,2273,before,na
2025-02-08 23:00:00,48807,1696,before,na
2025-02-09 00:00:00,31515,1125,before,na
2025-02-09 01:00:00,26721,972,before,na
2025-02-09 02:00:00,15556,557,before,na
2025-02-09 03:00:00,13742,386,before,na
2025-02-09 04:00:00,10075,331,before,na
2025-02-09 05:00:00,15864,461,before,na
2025-02-09 06:00:00,13341,514,before,na
2025-04-30 23:00:00,8575,316,before,na
2025-05-01 00:00:00,45765,1730,before,na
2025-05-01 01:00:00,39666,1535,before,na
2025-05-01 02:00:00,32730,1304,before,na
2025-05-01 03:00:00,23516,913,before,na
2025-05-01 04:00:00,23953,900,before,na
2025-05-01 05:00:00,24762,917,before,na
2025-05-01 06:00:00,35425,1317,before,na
2025-05-01 07:00:00,59740,2329,before,na
2025-05-01 08:00:00,63363,2597,before,peak
2025-05-01 09:00:00,70783,3015,before,peak
2025-05-01 10:00:00,92156,3745,before,na
2025-05-01 11:00:00,84628,3454,before,na
2025-05-01 12:00:00,80707,3277,before,na
2025-05-01 13:00:00,88512,3280,before,na
2025-05-01 14:00:00,110432,3198,before,na
2025-05-01 15:00:00,102061,2574,before,na
2025-05-01 16:00:00,92531,2862,before,na
2025-05-01 17:00:00,111813,4513,before,na
2025-05-01 18:00:00,99545,3972,before,peak
2025-05-01 19:00:00,84563,3076,before,peak
2025-05-01 20:00:00,76613,2749,before,na
2025-05-01 21:00:00,108288,3994,before,na
2025-05-01 22:00:00,82955,3060,before,na
2025-05-01 23:00:00,60245,2283,before,na
2025-05-02 00:00:00,29273,1085,before,na
2025-05-02 01:00:00,27001,1000,before,na
2025-05-02 02:00:00,18651,676,before,na
2025-05-02 03:00:00,14645,522,before,na
2025-05-02 04:00:00,15943,600,before,na
2025-05-02 05:00:00,26560,1056,before,na
2025-05-02 06:00:00,74198,3236,before,na
2025-05-02 07:00:00,112605,5572,before,na
2025-05-02 08:00:00,141329,6811,before,peak
2025-05-02 09:00:00,118861,5426,before,peak
2025-05-02 10:00:00,109919,4873,before,na
2025-05-02 11:00:00,90750,4081,before,na
2025-05-02 12:00:00,103563,4599,before,na
2025-05-02 13:00:00,97108,4255,before,na
2025-05-02 14:00:00,95462,3631,before,na
2025-05-02 15:00:00,91583,4073,before,na
2025-05-02 16:00:00,109870,4929,before,na
2025-05-02 17:00:00,110279,4853,before,na
2025-05-02 18:00:00,88848,3532,before,peak
2025-05-02 19:00:00,71710,2943,before,peak
2025-05-02 20:00:00,84580,3323,before,na
2025-05-02 21:00:00,80560,3106,before,na
2025-05-02 22:00:00,65066,2660,before,na
2025-05-02 23:00:00,55137,2184,before,na
2025-05-03 00:00:00,39269,1548,before,na
2025-05-03 01:00:00,23847,994,before,na
2025-05-03 02:00:00,17524,746,before,na
2025-05-03 03:00:00,18123,744,before,na
2025-05-03 04:00:00,16570,692,before,na
2025-05-03 05:00:00,27583,1145,before,na
2025-05-03 06:00:00,37034,1605,before,na
2025-05-03 07:00:00,60460,2928,before,na
2025-05-03 08:00:00,85148,3995,before,peak
2025-05-03 09:00:00,90627,4502,before,peak
2025-05-03 10:00:00,77161,3855,before,na
2025-05-03 11:00:00,96033,4602,before,na
2025-05-03 12:00:00,103511,4819,before,na
2025-05-03 13:00:00,84285,3787,before,na
2025-05-03 14:00:00,107782,4781,before,na
2025-05-03 15:00:00,100423,4476,before,na
2025-05-03 16:00:00,92414,4163,before,na
2025-05-03 17:00:00,78677,2922,before,na
2025-05-03 18:00:00,106037,3695,before,peak
2025-05-03 19:00:00,93412,2898,before,peak
2025-05-03 20:00:00,61477,2422,before,na
2025-05-03 21:00:00,82460,3216,before,na
2025-05-03 22:00:00,70479,2716,before,na
2025-05-03 23:00:00,52908,2092,before,na
2025-05-04 00:00:00,38878,1547,before,na
2025-05-04 01:00:00,25852,1102,before,na
2025-05-04 02:00:00,18022,646,before,na
2025-05-04 03:00:00,16906,674,before,na
2025-05-04 04:00:00,14471,548,before,na
2025-05-04 05:00:00,20588,854,before,na
2025-05-04 06:00:00,22756,882,before,na
2025-05-04 07:00:00,28470,1247,before,na
2025-05-04 08:00:00,44667,1887,before,peak
2025-05-04 09:00:00,64622,2885,before,peak
2025-05-04 10:00:00,86319,3769,before,na
2025-05-04 11:00:00,79186,3497,before,na
2025-05-04 12:00:00,66223,2851,before,na
2025-05-04 13:00:00,70653,3140,before,na
2025-05-04 14:00:00,87482,3815,before,na
2025-05-04 15:00:00,91939,4055,before,na
2025-05-04 16:00:00,84578,3653,before,na
2025-05-04 17:00:00,58677,2594,before,na
2025-05-04 18:00:00,70324,3086,before,peak
2025-05-04 19:00:00,62721,2412,before,peak
2025-05-04 20:00:00,49802,2030,before,na
2025-05-04 21:00:00,69533,2702,before,na
2025-05-04 22:00:00,74097,2898,before,na
2025-05-04 23:00:00,40532,1571,before,na
2025-05-05 00:00:00,28373,1076,before,na
2025-05-05 01:00:00,22772,850,before,na
2025-05-05 02:00:00,15493,570,before,na
2025-05-05 03:00:00,12988,528,before,na
2025-05-05 04:00:00,11984,473,before,na
2025-05-05 05:00:00,19751,799,before,na
2025-05-05 06:00:00,25660,1129,before,na
2025-05-05 07:00:00,36745,1609,before,na
2025-05-05 08:00:00,35726,1600,before,peak
2025-05-05 09:00:00,58262,2569,before,peak
2025-05-05 10:00:00,75257,3100,before,na
2025-05-05 11:00:00,76261,3352,before,na
2025-05-05 12:00:00,63124,2413,before,na
2025-05-05 13:00:00,86533,3597,before,na
2025-05-05 14:00:00,100067,4274,before,na
2025-05-05 15:00:00,85234,3518,before,na
2025-05-05 16:00:00,82876,3458,before,na
2025-05-05 17:00:00,78372,3141,before,na
2025-05-05 18:00:00,87864,3573,before,peak
2025-05-05 19:00:00,72344,2831,before,peak
2025-05-05 20:00:00,84788,3322,before,na
2025-05-05 21:00:00,59518,2334,before,na
2025-05-05 22:00:00,55410,2147,before,na
2025-05-05 23:00:00,44609,1809,before,na
2025-05-06 00:00:00,22555,885,before,na
2025-05-06 01:00:00,17754,723,before,na
2025-05-06 02:00:00,13972,519,before,na
2025-05-06 03:00:00,12027,468,before,na
2025-05-06 04:00:00,11011,393,before,na
2025-05-06 05:00:00,27451,1167,before,na
2025-05-06 06:00:00,43964,2115,before,na
2025-05-06 07:00:00,109760,5604,before,na
2025-05-06 08:00:00,121309,6311,before,peak
2025-05-06 09:00:00,105930,5429,before,peak
2025-05-06 10:00:00,102033,5163,before,na
2025-05-06 11:00:00,84959,4272,before,na
2025-05-06 12:00:00,97841,4633,before,na
2025-05-06 13:00:00,95760,4454,before,na
2025-05-06 14:00:00,105269,4909,before,na
2025-05-06 15:00:00,94780,4496,before,na
2025-05-06 16:00:00,106564,5005,before,na
2025-05-06 17:00:00,114156,5269,before,na
2025-05-06 18:00:00,110562,5346,before,peak
2025-05-06 19:00:00,89355,3701,before,peak
2025-05-06 20:00:00,68849,2866,before,na
2025-05-06 21:00:00,58595,2345,before,na
2025-05-06 22:00:00,56780,2261,before,na
2025-05-06 23:00:00,41105,1622,before,na
2025-05-07 00:00:00,26953,1042,before,na
2025-05-07 01:00:00,17767,722,before,na
2025-05-07 02:00:00,15122,612,before,na
2025-05-07 03:00:00,13601,599,before,na
2025-05-07 04:00:00,14933,532,before,na
2025-05-07 05:00:00,22930,983,before,na
2025-05-07 06:00:00,47999,1913,before,na
2025-05-07 07:00:00,89059,3957,before,na
2025-05-07 08:00:00,90104,4231,before,peak
2025-05-07 09:00:00,83635,3979,before,peak
2025-05-07 10:00:00,89193,4431,before,na
2025-05-07 11:00:00,81291,3553,before,na
2025-05-07 12:00:00,81152,3334,before,na
2025-05-07 13:00:00,79395,3749,before,na
2025-05-07 14:00:00,88065,4053,before,na
2025-05-07 15:00:00,89157,4052,before,na
2025-05-07 16:00:00,121276,5589,before,na
2025-05-07 17:00:00,106001,4825,before,na
2025-05-07 18:00:00,114808,5663,before,peak
2025-05-07 19:00:00,111086,4413,before,peak
2025-05-07 20:00:00,96046,3695,before,na
2025-05-07 21:00:00,65704,2520,before,na
2025-05-07 22:00:00,65610,2628,before,na
2025-05-07 23:00:00,49315,1875,before,na
2025-05-08 00:00:00,31947,1302,before,na
2025-05-08 01:00:00,18006,694,before,na
2025-05-08 02:00:00,16553,634,before,na
2025-05-08 03:00:00,13111,517,before,na
2025-05-08 04:00:00,15816,582,before,na
2025-05-08 05:00:00,18134,745,before,na
2025-05-08 06:00:00,67350,3018,before,na
2025-05-08 07:00:00,112072,5441,before,na
2025-05-08 08:00:00,150342,6818,before,peak
2025-05-08 09:00:00,101729,4916,before,peak
2025-05-08 10:00:00,104799,4906,before,na
2025-05-08 11:00:00,116529,5523,before,na
2025-05-08 12:00:00,84637,3966,before,na
2025-05-08 13:00:00,71967,3563,before,na
2025-05-08 14:00:00,113833,5696,before,na
2025-05-08 15:00:00,111948,5255,before,na
2025-05-08 16:00:00,102877,4590,before,na
2025-05-08 17:00:00,131000,5977,before,na
2025-05-08 18:00:00,114752,5197,before,peak
2025-05-08 19:00:00,87825,3652,before,peak
2025-05-08 20:00:00,69739,2758,before,na
2025-05-08 21:00:00,69742,2671,before,na
2025-05-08 22:00:00,71730,2891,before,na
2025-05-08 23:00:00,45304,1825,before,na
2025-05-09 00:00:00,30083,1256,before,na
2025-05-09 01:00:00,17988,747,before,na
2025-05-09 02:00:00,15032,584,before,na
2025-05-09 03:00:00,11514,478,before,na
2025-05-09 04:00:00,12667,533,before,na
2025-05-09 05:00:00,19082,822,before,na
2025-05-09 06:00:00,69167,3289,before,na
2025-05-09 07:00:00,134523,7097,before,na
2025-05-09 08:00:00,125107,6588,before,peak
2025-05-09 09:00:00,89005,4645,before,peak
2025-05-09 10:00:00,115832,5787,before,na
2025-05-09 11:00:00,81752,3827,before,na
2025-05-09 12:00:00,99119,4673,before,na
2025-05-09 13:00:00,91273,4349,before,na
2025-05-09 14:00:00,97750,4566,before,na
2025-05-09 15:00:00,108786,5147,before,na
2025-05-09 16:00:00,104193,4680,before,na
2025-05-09 17:00:00,109818,5366,before,na
2025-05-09 18:00:00,105287,4812,before,peak
2025-05-09 19:00:00,81890,3361,before,peak
2025-05-09 20:00:00,60162,2295,before,na
2025-05-09 21:00:00,70901,2774,before,na
2025-05-09 22:00:00,75847,3045,before,na
2025-05-09 23:00:00,57538,2239,before,na
2025-05-10 00:00:00,40751,1630,before,na
2025-05-10 01:00:00,25611,1039,before,na
2025-05-10 02:00:00,21389,920,before,na
2025-05-10 03:00:00,16834,700,before,na
2025-05-10 04:00:00,14384,569,before,na
2025-05-10 05:00:00,21999,902,before,na
2025-05-10 06:00:00,47733,2176,before,na
2025-05-10 07:00:00,82036,3917,before,na
2025-05-10 08:00:00,101031,4849,before,peak
2025-05-10 09:00:00,90262,4390,before,peak
2025-05-10 10:00:00,75177,3361,before,na
2025-05-10 11:00:00,97200,4518,before,na
2025-05-10 12:00:00,93186,4282,before,na
2025-05-10 13:00:00,90630,3619,before,na
2025-05-10 14:00:00,109961,5068,before,na
2025-05-10 15:00:00,92740,4106,before,na
2025-05-10 16:00:00,90822,3729,before,na
2025-05-10 17:00:00,97835,4319,before,na
2025-05-10 18:00:00,113439,4956,before,peak
2025-05-10 19:00:00,75597,3019,before,peak
2025-05-10 20:00:00,69549,2719,before,na
2025-05-10 21:00:00,72208,2981,before,na
2025-05-10 22:00:00,73929,3034,before,na
2025-05-10 23:00:00,64433,2610,before,na
2025-05-11 00:00:00,39261,1543,before,na
2025-05-11 01:00:00,22364,907,before,na
2025-05-11 02:00:00,18937,830,before,na
2025-05-11 03:00:00,13732,582,before,na
2025-05-11 04:00:00,14445,626,before,na
2025-05-11 05:00:00,20510,875,before,na
2025-05-11 06:00:00,31889,1472,before,na
2025-05-11 07:00:00,37760,1630,before,na
2025-05-11 08:00:00,43841,2052,before,peak
2025-05-11 09:00:00,57059,2523,before,peak
2025-05-11 10:00:00,55457,2483,before,na
2025-05-11 11:00:00,71104,3224,before,na
2025-05-11 12:00:00,56362,2474,before,na
2025-05-11 13:00:00,93386,4108,before,na
2025-05-11 14:00:00,92640,4128,before,na
2025-05-11 15:00:00,77219,3534,before,na
2025-05-11 16:00:00,104806,4576,before,na
2025-05-11 17:00:00,103397,4585,before,na
2025-05-11 18:00:00,82574,3164,before,peak
2025-05-11 19:00:00,78025,3185,before,peak
2025-05-11 20:00:00,66385,2815,before,na
2025-05-11 21:00:00,81253,3327,before,na
2025-05-11 22:00:00,68599,2752,before,na
2025-05-11 23:00:00,48738,1960,before,na
2025-05-12 00:00:00,23907,990,before,na
2025-05-12 01:00:00,16292,652,before,na
2025-05-12 02:00:00,11741,459,before,na
2025-05-12 03:00:00,9173,415,before,na
2025-05-12 04:00:00,10749,434,before,na
2025-05-12 05:00:00,22286,920,before,na
2025-05-12 06:00:00,55991,2757,before,na
2025-05-12 07:00:00,101053,5458,before,na
2025-05-12 08:00:00,113293,6124,before,peak
2025-05-12 09:00:00,119744,6096,before,peak
2025-05-12 10:00:00,98910,4806,before,na
2025-05-12 11:00:00,95112,4008,before,na
2025-05-12 12:00:00,100373,4329,before,na
2025-05-12 13:00:00,87852,4095,before,na
2025-05-12 14:00:00,109096,4958,before,na
2025-05-12 15:00:00,115448,5183,before,na
2025-05-12 16:00:00,100588,4705,before,na
2025-05-12 17:00:00,112719,5120,before,na
2025-05-12 18:00:00,108699,4649,before,peak
2025-05-12 19:00:00,101316,4176,before,peak
2025-05-12 20:00:00,79191,3194,before,na
2025-05-12 21:00:00,62960,2565,before,na
2025-05-12 22:00:00,65538,2665,before,na
2025-05-12 23:00:00,44190,1770,before,na
2025-05-13 00:00:00,33098,1358,before,na
2025-05-13 01:00:00,17875,675,before,na
2025-05-13 02:00:00,14414,567,before,na
2025-05-13 03:00:00,13462,526,before,na
2025-05-13 04:00:00,13471,502,before,na
2025-05-13 05:00:00,23053,998,before,na
2025-05-13 06:00:00,63987,3031,before,na
2025-05-13 07:00:00,106684,5699,before,na
2025-05-13 08:00:00,127359,6196,before,peak
2025-05-13 09:00:00,126687,6323,before,peak
2025-05-13 10:00:00,107572,5072,before,na
2025-05-13 11:00:00,100520,4619,before,na
2025-05-13 12:00:00,114500,4983,before,na
2025-05-13 13:00:00,102731,4588,before,na
2025-05-13 14:00:00,117395,5257,before,na
2025-05-13 15:00:00,116455,5228,before,na
2025-05-13 16:00:00,144785,6526,before,na
2025-05-13 17:00:00,154564,6995,before,na
2025-05-13 18:00:00,126354,5344,before,peak
2025-05-13 19:00:00,117281,4629,before,peak
2025-05-13 20:00:00,94688,3618,before,na
2025-05-13 21:00:00,86315,3256,before,na
2025-05-13 22:00:00,79196,3094,before,na
2025-05-13 23:00:00,59934,2372,before,na
2025-05-14 00:00:00,40795,1603,before,na
2025-05-14 01:00:00,27401,1085,before,na
2025-05-14 02:00:00,19137,719,before,na
2025-05-14 03:00:00,15594,610,before,na
2025-05-14 04:00:00,18364,720,before,na
2025-05-14 05:00:00,26678,1096,before,na
2025-05-14 06:00:00,61699,2817,before,na
2025-05-14 07:00:00,160131,8181,before,na
2025-05-14 08:00:00,123406,6226,before,peak
2025-05-14 09:00:00,131851,6236,before,peak
2025-05-14 10:00:00,134845,6231,before,na
2025-05-14 11:00:00,132683,5920,before,na
2025-05-14 12:00:00,110361,4886,before,na
2025-05-14 13:00:00,126082,5698,before,na
2025-05-14 14:00:00,110085,4979,before,na
2025-05-14 15:00:00,128923,5862,before,na
2025-05-14 16:00:00,118102,5392,before,na
2025-05-14 17:00:00,136693,6540,before,na
2025-05-14 18:00:00,136008,6193,before,peak
2025-05-14 19:00:00,116522,4716,before,peak
2025-05-14 20:00:00,86813,3188,before,na
2025-05-14 21:00:00,94015,3631,before,na
2025-05-14 22:00:00,63714,2512,before,na
2025-05-14 23:00:00,60700,2328,before,na
2025-05-15 00:00:00,41181,1663,before,na
2025-05-15 01:00:00,26024,1006,before,na
2025-05-15 02:00:00,19740,787,before,na
2025-05-15 03:00:00,14116,545,before,na
2025-05-15 04:00:00,14150,527,before,na
2025-05-15 05:00:00,21972,891,before,na
2025-05-15 06:00:00,56052,2621,before,na
2025-05-15 07:00:00,131560,6683,before,na
2025-05-15 08:00:00,110116,5725,before,peak
2025-05-15 09:00:00,139260,6859,before,peak
2025-05-15 10:00:00,96201,4472,before,na
2025-05-15 11:00:00,106919,4925,before,na
2025-05-15 12:00:00,119539,5224,before,na
2025-05-15 13:00:00,124962,5834,before,na
2025-05-15 14:00:00,126075,5672,before,na
2025-05-15 15:00:00,130892,5934,before,na
2025-05-15 16:00:00,103548,4676,before,na
2025-05-15 17:00:00,112505,5095,before,na
2025-05-15 18:00:00,141222,6134,before,peak
2025-05-15 19:00:00,135432,5510,before,peak
2025-05-15 20:00:00,81592,3092,before,na
2025-05-15 21:00:00,70751,2652,before,na
2025-05-15 22:00:00,82935,3204,before,na
2025-05-15 23:00:00,49395,1925,before,na
2025-05-16 00:00:00,30211,1214,before,na
2025-05-16 01:00:00,5709,265,before,na
2025-05-16 02:00:00,3940,169,before,na
2025-05-16 03:00:00,3585,121,before,na
2025-05-16 04:00:00,3751,132,before,na
2025-05-16 05:00:00,4463,137,before,na
2025-05-16 06:00:00,8277,413,before,na
2025-05-16 07:00:00,21204,1805,before,na
2025-05-16 08:00:00,22590,2054,before,peak
2025-05-16 09:00:00,22316,1735,before,peak
2025-05-16 10:00:00,63146,3130,before,na
2025-05-16 11:00:00,105795,4862,before,na
2025-05-16 12:00:00,87965,3935,before,na
2025-05-16 13:00:00,93379,4103,before,na
2025-05-16 14:00:00,124136,5537,before,na
2025-05-16 15:00:00,111218,4993,before,na
2025-05-16 16:00:00,124452,5395,before,na
2025-05-16 17:00:00,143049,6499,before,na
2025-05-16 18:00:00,144989,6349,before,peak
2025-05-16 19:00:00,126565,5110,before,peak
2025-05-16 20:00:00,98250,3808,before,na
2025-05-16 21:00:00,99845,3842,before,na
2025-05-16 22:00:00,102425,3980,before,na
2025-05-16 23:00:00,69456,2807,before,na
2025-05-17 00:00:00,45672,1761,before,na
2025-05-17 01:00:00,30112,1233,before,na
2025-05-17 02:00:00,28782,1159,before,na
2025-05-17 03:00:00,19892,819,before,na
2025-05-17 04:00:00,19732,750,before,na
2025-05-17 05:00:00,28086,1193,before,na
2025-05-17 06:00:00,56391,2514,before,na
2025-05-17 07:00:00,88089,4121,before,na
2025-05-17 08:00:00,109753,4965,before,peak
2025-05-17 09:00:00,111697,5602,before,peak
2025-05-17 10:00:00,114280,3879,before,na
2025-05-17 11:00:00,123942,3821,before,na
2025-05-17 12:00:00,125679,3627,before,na
2025-05-17 13:00:00,121720,3491,before,na
2025-05-17 14:00:00,130241,3896,before,na
2025-05-17 15:00:00,125396,3579,before,na
2025-05-17 16:00:00,115631,3252,before,na
2025-05-17 17:00:00,149739,4012,before,na
2025-05-17 18:00:00,110409,2814,before,peak
2025-05-17 19:00:00,86827,1869,before,peak
2025-05-17 20:00:00,84789,1755,before,na
2025-05-17 21:00:00,94859,1898,before,na
2025-05-17 22:00:00,76234,1524,before,na
2025-05-17 23:00:00,66610,1275,before,na
